VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge,PUBorough,PUZone,PUservice_zone,DOBorough,DOZone,DOservice_zone
1,2023-01-10 08:44:17,2023-01-10 09:10:51,N,1.0,74,4,9.0,1.03,3.18,6.0,0.0,0.0,0.0,,0.3,9.48,2.0,1.0,0.0,Manhattan,Morningside Heights,Boro Zone,Bronx,Allerton/Pelham Gardens,Boro Zone
2,2023-01-17 04:35:49,2023-01-17 04:59:14,Y,5.0,239,1,1.0,0.393,2.5,6.0,0.5,0.64,6.55,,0.3,16.49,1.0,1.0,0.0,Manhattan,Central Park,Yellow Zone,Unknown,Unknown,Unknown
2,2023-01-13 11:52:05,2023-01-13 12:13:31,N,1.0,74,138,9.0,5.378,12.31,1.0,0.0,0.0,0.0,,0.0,16.06,2.0,2.0,2.75,Manhattan,Morningside Heights,Boro Zone,Queens,JFK Airport,Airports
2,2023-01-30 22:06:11,2023-01-30 22:42:57,N,5.0,4,75,0.0,5.882,15.42,3.0,0.5,0.0,9.5,,0.3,31.22,2.0,1.0,2.5,Bronx,Allerton/Pelham Gardens,Boro Zone,Manhattan,Bloomingdale,Boro Zone
1,2023-01-09 12:44:50,2023-01-09 12:52:04,N,6.0,41,132,9.0,0.779,7.26,0.5,0.5,0.0,17.0,,0.3,28.31,2.0,2.0,2.75,Manhattan,Lincoln Square West,Yellow Zone,Queens,LaGuardia Airport,Airports
1,2023-01-28 07:09:57,2023-01-28 07:52:55,N,5.0,4,41,5.0,3.38,6.96,0.5,0.5,4.28,6.55,,0.3,21.84,1.0,1.0,2.75,Bronx,Allerton/Pelham Gardens,Boro Zone,Manhattan,Lincoln Square West,Yellow Zone
2,2023-01-10 15:54:34,2023-01-10 16:18:24,Y,3.0,138,75,6.0,0.44,3.06,6.0,0.0,0.87,9.5,,0.3,22.23,1.0,2.0,2.5,Queens,JFK Airport,Airports,Manhattan,Bloomingdale,Boro Zone
1,2023-01-11 04:17:39,2023-01-11 04:53:08,Y,2.0,181,4,0.0,0.644,6.33,4.0,0.0,1.88,0.0,,0.3,15.01,1.0,2.0,2.5,Brooklyn,Williamsburg (North Side),Boro Zone,Bronx,Allerton/Pelham Gardens,Boro Zone
2,2023-01-03 22:18:11,2023-01-03 22:38:11,Y,1.0,132,132,5.0,1.907,7.4,0.0,0.5,0.0,9.5,,0.0,19.9,1.0,1.0,2.5,Queens,LaGuardia Airport,Airports,Queens,LaGuardia Airport,Airports
2,2023-01-04 04:24:09,2023-01-04 04:57:40,Y,6.0,132,41,3.0,3.363,7.55,6.0,0.0,1.1,0.0,,0.0,17.4,1.0,2.0,2.75,Queens,LaGuardia Airport,Airports,Manhattan,Lincoln Square West,Yellow Zone
2,2023-01-21 07:27:47,2023-01-21 07:50:11,Y,2.0,1,74,2.0,1.886,3.86,0.0,0.0,0.0,6.55,,0.0,12.91,1.0,2.0,2.5,Unknown,Unknown,Unknown,Manhattan,Morningside Heights,Boro Zone
1,2023-01-02 13:04:58,2023-01-02 13:15:24,Y,1.0,138,132,9.0,2.228,6.83,3.5,0.0,0.0,0.0,,0.0,10.33,2.0,2.0,0.0,Queens,JFK Airport,Airports,Queens,LaGuardia Airport,Airports
2,2023-01-01 01:08:58,2023-01-01 01:51:39,N,1.0,239,239,2.0,0.476,4.43,2.0,0.0,1.11,12.24,,0.0,22.53,1.0,2.0,2.75,Manhattan,Central Park,Yellow Zone,Manhattan,Central Park,Yellow Zone
2,2023-01-22 23:12:31,2023-01-22 23:47:27,Y,99.0,74,239,6.0,1.778,5.69,1.0,0.5,1.9,0.0,,0.0,11.59,1.0,1.0,2.5,Manhattan,Morningside Heights,Boro Zone,Manhattan,Central Park,Yellow Zone
2,2023-01-16 11:45:06,2023-01-16 12:19:16,Y,1.0,263,138,9.0,0.894,6.2,0.5,0.0,1.54,12.24,,0.0,20.48,1.0,2.0,0.0,Brooklyn,Greenpoint,Boro Zone,Queens,JFK Airport,Airports
2,2023-01-17 17:57:55,2023-01-17 18:12:50,Y,2.0,1,138,2.0,3.015,9.25,3.75,0.5,0.0,0.0,,0.3,16.3,1.0,1.0,2.5,Unknown,Unknown,Unknown,Queens,JFK Airport,Airports
1,2023-01-22 06:00:22,2023-01-22 06:29:07,Y,6.0,4,75,9.0,3.96,9.29,3.5,0.0,0.0,0.0,,0.3,15.59,2.0,1.0,2.5,Bronx,Allerton/Pelham Gardens,Boro Zone,Manhattan,Bloomingdale,Boro Zone
1,2023-01-09 02:07:56,2023-01-09 02:15:38,Y,5.0,41,75,1.0,0.892,4.71,3.5,0.5,2.21,5.76,,0.0,19.18,1.0,2.0,2.5,Manhattan,Lincoln Square West,Yellow Zone,Manhattan,Bloomingdale,Boro Zone
1,2023-01-13 20:56:26,2023-01-13 21:36:23,Y,6.0,132,7,9.0,1.773,10.94,2.75,0.0,1.56,0.0,,0.0,18.0,1.0,1.0,2.75,Queens,LaGuardia Airport,Airports,Queens,Steinway,Boro Zone
2,2023-01-27 08:03:39,2023-01-27 08:23:12,Y,4.0,74,41,4.0,4.898,12.3,2.0,0.5,0.81,0.0,,0.0,15.61,1.0,1.0,0.0,Manhattan,Morningside Heights,Boro Zone,Manhattan,Lincoln Square West,Yellow Zone
2,2023-01-18 12:55:31,2023-01-18 13:24:45,Y,1.0,75,239,3.0,2.207,8.38,4.0,0.5,0.0,9.5,,0.3,25.18,1.0,2.0,2.5,Manhattan,Bloomingdale,Boro Zone,Manhattan,Central Park,Yellow Zone
2,2023-01-29 12:58:32,2023-01-29 13:01:09,Y,1.0,181,1,3.0,1.698,5.48,4.0,0.5,2.11,6.55,,0.0,21.14,1.0,1.0,2.5,Brooklyn,Williamsburg (North Side),Boro Zone,Unknown,Unknown,Unknown
2,2023-01-16 17:15:26,2023-01-16 17:36:44,Y,4.0,181,138,2.0,3.924,9.85,1.25,0.5,0.0,5.76,,0.0,19.86,2.0,1.0,2.5,Brooklyn,Williamsburg (North Side),Boro Zone,Queens,JFK Airport,Airports
1,2023-01-18 18:11:03,2023-01-18 18:54:25,N,3.0,74,239,3.0,1.098,5.98,2.0,0.0,0.0,0.0,,0.0,10.73,1.0,2.0,2.75,Manhattan,Morningside Heights,Boro Zone,Manhattan,Central Park,Yellow Zone
2,2023-01-22 09:43:15,2023-01-22 10:08:39,N,4.0,1,4,2.0,1.313,5.98,5.0,0.5,0.71,12.24,,0.0,26.93,1.0,1.0,2.5,Unknown,Unknown,Unknown,Bronx,Allerton/Pelham Gardens,Boro Zone
1,2023-01-24 12:40:16,2023-01-24 13:24:13,Y,4.0,138,263,9.0,2.79,7.74,5.5,0.0,0.0,0.0,,0.3,16.04,2.0,1.0,2.5,Queens,JFK Airport,Airports,Brooklyn,Greenpoint,Boro Zone
1,2023-01-11 01:55:46,2023-01-11 02:36:07,Y,3.0,41,41,6.0,0.667,6.01,3.5,0.0,1.06,12.24,,0.0,25.56,1.0,2.0,2.75,Manhattan,Lincoln Square West,Yellow Zone,Manhattan,Lincoln Square West,Yellow Zone
2,2023-01-01 21:10:40,2023-01-01 21:24:02,Y,4.0,4,41,6.0,2.055,5.03,2.75,0.0,0.0,12.24,,0.3,22.82,1.0,1.0,2.5,Bronx,Allerton/Pelham Gardens,Boro Zone,Manhattan,Lincoln Square West,Yellow Zone
2,2023-01-27 23:00:28,2023-01-27 23:34:13,Y,2.0,74,138,5.0,2.846,7.86,1.5,0.0,0.0,6.55,,0.0,15.91,2.0,2.0,0.0,Manhattan,Morningside Heights,Boro Zone,Queens,JFK Airport,Airports
2,2023-01-13 04:48:16,2023-01-13 05:29:36,Y,4.0,138,132,9.0,2.137,8.24,5.0,0.0,0.0,0.0,,0.3,13.54,2.0,2.0,0.0,Queens,JFK Airport,Airports,Queens,LaGuardia Airport,Airports
1,2023-01-12 10:23:17,2023-01-12 10:57:46,Y,4.0,132,239,5.0,3.853,9.78,3.0,0.0,0.0,0.0,,0.3,15.58,2.0,1.0,2.5,Queens,LaGuardia Airport,Airports,Manhattan,Central Park,Yellow Zone
2,2023-01-06 14:17:22,2023-01-06 14:54:55,Y,5.0,1,41,5.0,2.965,12.07,6.0,0.0,0.0,9.5,,0.0,30.07,2.0,2.0,2.5,Unknown,Unknown,Unknown,Manhattan,Lincoln Square West,Yellow Zone
2,2023-01-06 17:10:14,2023-01-06 17:31:07,N,2.0,132,181,1.0,2.979,9.99,3.0,0.0,4.63,12.24,,0.0,32.36,1.0,1.0,2.5,Queens,LaGuardia Airport,Airports,Brooklyn,Williamsburg (North Side),Boro Zone
1,2023-01-12 14:27:09,2023-01-12 15:01:27,Y,3.0,7,7,5.0,0.676,6.43,6.0,0.5,0.97,0.0,,0.3,16.7,1.0,1.0,2.5,Queens,Steinway,Boro Zone,Queens,Steinway,Boro Zone
2,2023-01-21 08:53:09,2023-01-21 08:55:42,N,5.0,75,181,1.0,0.135,2.71,2.75,0.5,0.0,6.55,,0.3,15.56,2.0,1.0,2.75,Manhattan,Bloomingdale,Boro Zone,Brooklyn,Williamsburg (North Side),Boro Zone
1,2023-01-15 12:59:08,2023-01-15 13:39:31,Y,4.0,138,74,2.0,5.677,12.36,1.5,0.0,0.0,6.55,,0.0,20.41,2.0,1.0,0.0,Queens,JFK Airport,Airports,Manhattan,Morningside Heights,Boro Zone
2,2023-01-08 13:58:49,2023-01-08 14:02:55,Y,99.0,7,263,3.0,3.372,10.05,3.0,0.0,3.51,0.0,,0.3,19.36,1.0,2.0,2.5,Queens,Steinway,Boro Zone,Brooklyn,Greenpoint,Boro Zone
2,2023-01-20 15:06:34,2023-01-20 15:10:48,Y,3.0,1,7,3.0,1.727,6.5,0.5,0.0,0.0,0.0,,0.0,9.75,2.0,2.0,2.75,Unknown,Unknown,Unknown,Queens,Steinway,Boro Zone
2,2023-01-18 00:51:07,2023-01-18 01:08:31,N,5.0,75,181,9.0,3.848,11.81,2.75,0.5,2.33,17.0,,0.0,36.89,1.0,2.0,2.5,Manhattan,Bloomingdale,Boro Zone,Brooklyn,Williamsburg (North Side),Boro Zone
2,2023-01-28 11:26:07,2023-01-28 12:08:57,N,99.0,138,4,0.0,2.9,7.72,1.0,0.5,0.15,12.24,,0.3,24.41,1.0,1.0,2.5,Queens,JFK Airport,Airports,Bronx,Allerton/Pelham Gardens,Boro Zone
2,2023-01-07 01:50:05,2023-01-07 02:20:23,Y,2.0,181,142,2.0,1.549,7.42,1.0,0.0,0.0,12.24,,0.0,20.66,2.0,1.0,0.0,Brooklyn,Williamsburg (North Side),Boro Zone,Queens,Steinway,Boro Zone
2,2023-01-25 07:55:46,2023-01-25 08:08:38,Y,2.0,4,74,0.0,5.364,11.62,3.75,0.5,0.0,0.0,,0.3,16.17,2.0,2.0,0.0,Bronx,Allerton/Pelham Gardens,Boro Zone,Manhattan,Morningside Heights,Boro Zone
2,2023-01-21 05:22:58,2023-01-21 05:26:29,Y,1.0,41,138,6.0,2.152,5.92,6.0,0.5,0.0,12.24,,0.0,27.16,2.0,1.0,2.5,Manhattan,Lincoln Square West,Yellow Zone,Queens,JFK Airport,Airports
2,2023-01-15 12:48:35,2023-01-15 13:05:02,N,4.0,41,74,4.0,2.849,8.25,5.0,0.0,3.04,0.0,,0.3,19.09,1.0,2.0,2.5,Manhattan,Lincoln Square West,Yellow Zone,Manhattan,Morningside Heights,Boro Zone
1,2023-01-06 03:01:39,2023-01-06 03:32:37,N,1.0,41,1,6.0,1.315,5.03,3.5,0.0,0.0,0.0,,0.3,11.33,1.0,2.0,2.5,Manhattan,Lincoln Square West,Yellow Zone,Unknown,Unknown,Unknown
1,2023-01-24 00:20:15,2023-01-24 01:02:13,Y,99.0,4,263,4.0,0.607,5.9,1.25,0.0,0.0,5.76,,0.0,15.66,2.0,1.0,2.75,Bronx,Allerton/Pelham Gardens,Boro Zone,Brooklyn,Greenpoint,Boro Zone
1,2023-01-05 01:14:27,2023-01-05 01:27:24,N,3.0,263,7,0.0,3.247,8.69,6.0,0.5,0.0,9.5,,0.3,24.99,2.0,2.0,0.0,Brooklyn,Greenpoint,Boro Zone,Queens,Steinway,Boro Zone
1,2023-01-16 13:26:25,2023-01-16 13:36:52,N,3.0,181,142,5.0,0.826,4.53,1.5,0.5,0.0,17.0,,0.0,23.53,2.0,2.0,0.0,Brooklyn,Williamsburg (North Side),Boro Zone,Queens,Steinway,Boro Zone
1,2023-01-29 05:10:38,2023-01-29 05:37:13,N,6.0,4,7,6.0,3.023,10.73,1.0,0.0,0.0,6.55,,0.0,18.28,2.0,2.0,0.0,Bronx,Allerton/Pelham Gardens,Boro Zone,Queens,Steinway,Boro Zone
1,2023-01-29 02:31:11,2023-01-29 03:11:42,N,1.0,75,74,0.0,0.14,2.87,2.5,0.5,0.0,6.55,,0.3,12.72,2.0,1.0,0.0,Manhattan,Bloomingdale,Boro Zone,Manhattan,Morningside Heights,Boro Zone
2,2023-01-11 11:47:30,2023-01-11 12:32:58,N,5.0,41,41,9.0,5.04,10.93,0.0,0.5,0.0,12.24,,0.3,26.47,2.0,1.0,2.5,Manhattan,Lincoln Square West,Yellow Zone,Manhattan,Lincoln Square West,Yellow Zone
1,2023-01-07 11:16:21,2023-01-07 11:47:18,N,3.0,41,239,9.0,2.555,8.08,0.5,0.5,0.0,0.0,,0.3,9.38,2.0,1.0,0.0,Manhattan,Lincoln Square West,Yellow Zone,Manhattan,Central Park,Yellow Zone
2,2023-01-28 03:18:44,2023-01-28 03:46:19,N,1.0,7,4,5.0,2.447,9.14,3.5,0.5,0.0,9.5,,0.3,25.44,2.0,1.0,2.5,Queens,Steinway,Boro Zone,Bronx,Allerton/Pelham Gardens,Boro Zone
1,2023-01-12 06:28:57,2023-01-12 06:42:38,N,2.0,74,41,0.0,5.153,11.82,1.0,0.5,0.83,17.0,,0.3,34.2,1.0,2.0,2.75,Manhattan,Morningside Heights,Boro Zone,Manhattan,Lincoln Square West,Yellow Zone
2,2023-01-15 09:36:39,2023-01-15 09:40:08,N,4.0,132,74,5.0,0.386,3.87,0.0,0.5,1.56,0.0,,0.3,8.98,1.0,1.0,2.75,Queens,LaGuardia Airport,Airports,Manhattan,Morningside Heights,Boro Zone
1,2023-01-21 21:31:58,2023-01-21 21:49:14,Y,5.0,4,1,5.0,0.327,3.52,5.5,0.5,0.0,0.0,,0.3,12.32,2.0,1.0,2.5,Bronx,Allerton/Pelham Gardens,Boro Zone,Unknown,Unknown,Unknown
2,2023-01-27 22:29:45,2023-01-27 22:54:02,Y,1.0,74,239,2.0,2.053,7.42,3.0,0.5,0.0,9.5,,0.3,23.22,2.0,2.0,2.5,Manhattan,Morningside Heights,Boro Zone,Manhattan,Central Park,Yellow Zone
1,2023-01-03 09:35:52,2023-01-03 09:40:29,Y,5.0,239,74,3.0,0.737,5.07,5.5,0.0,0.0,9.5,,0.0,22.57,2.0,1.0,2.5,Manhattan,Central Park,Yellow Zone,Manhattan,Morningside Heights,Boro Zone
1,2023-01-25 16:49:31,2023-01-25 17:12:28,N,3.0,138,142,4.0,3.817,8.2,4.0,0.5,0.0,12.24,,0.0,27.44,2.0,1.0,2.5,Queens,JFK Airport,Airports,Queens,Steinway,Boro Zone
1,2023-01-22 01:00:36,2023-01-22 01:16:50,Y,2.0,74,239,2.0,3.483,10.6,5.5,0.0,2.59,9.5,,0.0,30.69,1.0,1.0,2.5,Manhattan,Morningside Heights,Boro Zone,Manhattan,Central Park,Yellow Zone
2,2023-01-10 02:30:35,2023-01-10 03:05:02,Y,1.0,41,132,0.0,3.455,9.13,5.0,0.5,0.0,9.5,,0.3,24.43,1.0,1.0,0.0,Manhattan,Lincoln Square West,Yellow Zone,Queens,LaGuardia Airport,Airports
1,2023-01-24 12:38:29,2023-01-24 13:01:00,N,1.0,239,1,4.0,2.829,5.81,0.0,0.0,1.43,17.0,,0.3,27.29,1.0,1.0,2.75,Manhattan,Central Park,Yellow Zone,Unknown,Unknown,Unknown
1,2023-01-14 14:53:12,2023-01-14 15:34:40,Y,2.0,7,74,5.0,3.047,11.44,0.0,0.0,0.0,0.0,,0.0,14.19,2.0,2.0,2.75,Queens,Steinway,Boro Zone,Manhattan,Morningside Heights,Boro Zone
1,2023-01-08 04:43:45,2023-01-08 04:52:55,Y,1.0,138,239,0.0,0.898,5.18,3.0,0.0,2.12,9.5,,0.0,22.3,1.0,1.0,2.5,Queens,JFK Airport,Airports,Manhattan,Central Park,Yellow Zone
1,2023-01-10 12:18:55,2023-01-10 12:47:14,N,3.0,75,4,2.0,3.284,10.63,2.75,0.0,0.0,0.0,,0.0,15.88,2.0,2.0,2.5,Manhattan,Bloomingdale,Boro Zone,Bronx,Allerton/Pelham Gardens,Boro Zone
1,2023-01-28 17:42:04,2023-01-28 18:10:38,N,1.0,7,138,5.0,0.965,5.39,0.5,0.5,2.63,6.55,,0.0,18.32,1.0,2.0,2.75,Queens,Steinway,Boro Zone,Queens,JFK Airport,Airports
2,2023-01-02 07:49:49,2023-01-02 08:26:10,Y,1.0,132,181,5.0,1.124,6.75,2.75,0.0,0.0,17.0,,0.3,29.3,2.0,2.0,2.5,Queens,LaGuardia Airport,Airports,Brooklyn,Williamsburg (North Side),Boro Zone
1,2023-01-11 05:14:54,2023-01-11 05:59:51,N,3.0,41,132,6.0,3.334,12.19,1.25,0.0,0.0,6.55,,0.3,23.04,2.0,1.0,2.75,Manhattan,Lincoln Square West,Yellow Zone,Queens,LaGuardia Airport,Airports
2,2023-01-02 02:46:33,2023-01-02 03:06:57,Y,4.0,138,1,9.0,4.043,10.88,3.0,0.0,0.0,0.0,,0.0,13.88,2.0,2.0,0.0,Queens,JFK Airport,Airports,Unknown,Unknown,Unknown
1,2023-01-18 02:34:41,2023-01-18 02:46:23,Y,1.0,75,263,5.0,1.115,7.21,1.25,0.5,0.0,12.24,,0.0,23.95,2.0,1.0,2.75,Manhattan,Bloomingdale,Boro Zone,Brooklyn,Greenpoint,Boro Zone
2,2023-01-23 06:09:27,2023-01-23 06:22:12,N,99.0,4,142,4.0,5.573,15.73,5.0,0.5,0.0,12.24,,0.3,36.27,2.0,2.0,2.5,Bronx,Allerton/Pelham Gardens,Boro Zone,Queens,Steinway,Boro Zone
1,2023-01-27 14:32:36,2023-01-27 14:54:47,N,1.0,239,138,1.0,0.513,5.24,1.5,0.5,0.76,0.0,,0.3,8.3,1.0,1.0,0.0,Manhattan,Central Park,Yellow Zone,Queens,JFK Airport,Airports
1,2023-01-13 17:54:27,2023-01-13 18:33:51,Y,4.0,239,132,0.0,3.378,9.26,1.0,0.5,0.0,6.55,,0.3,17.61,2.0,1.0,0.0,Manhattan,Central Park,Yellow Zone,Queens,LaGuardia Airport,Airports
2,2023-01-07 07:04:58,2023-01-07 07:24:53,N,2.0,4,4,4.0,5.733,13.97,3.75,0.5,0.0,12.24,,0.3,33.51,2.0,2.0,2.75,Bronx,Allerton/Pelham Gardens,Boro Zone,Bronx,Allerton/Pelham Gardens,Boro Zone
1,2023-01-31 13:32:08,2023-01-31 14:15:01,Y,4.0,41,41,1.0,0.864,3.5,2.5,0.5,0.0,17.0,,0.3,26.3,2.0,2.0,2.5,Manhattan,Lincoln Square West,Yellow Zone,Manhattan,Lincoln Square West,Yellow Zone
1,2023-01-04 05:32:23,2023-01-04 05:45:44,N,6.0,239,1,2.0,5.777,13.26,2.75,0.5,0.0,6.55,,0.0,25.56,2.0,2.0,2.5,Manhattan,Central Park,Yellow Zone,Unknown,Unknown,Unknown
2,2023-01-25 23:09:33,2023-01-25 23:25:22,N,4.0,1,132,2.0,4.997,13.78,3.0,0.0,0.0,5.76,,0.3,25.34,2.0,2.0,2.5,Unknown,Unknown,Unknown,Queens,LaGuardia Airport,Airports
2,2023-01-04 19:20:21,2023-01-04 19:41:50,N,3.0,132,7,0.0,2.638,8.85,0.0,0.0,0.0,0.0,,0.0,11.35,2.0,1.0,2.5,Queens,LaGuardia Airport,Airports,Queens,Steinway,Boro Zone
2,2023-01-26 20:23:57,2023-01-26 20:38:09,Y,4.0,75,132,5.0,4.332,11.61,2.0,0.5,1.97,0.0,,0.3,16.38,1.0,1.0,0.0,Manhattan,Bloomingdale,Boro Zone,Queens,LaGuardia Airport,Airports
2,2023-01-04 07:37:43,2023-01-04 08:23:22,Y,6.0,4,7,1.0,3.577,12.1,5.5,0.5,2.95,6.55,,0.0,30.1,1.0,1.0,2.5,Bronx,Allerton/Pelham Gardens,Boro Zone,Queens,Steinway,Boro Zone
1,2023-01-25 00:56:07,2023-01-25 01:23:36,N,6.0,7,263,6.0,2.572,8.75,3.5,0.5,0.0,12.24,,0.3,25.29,2.0,1.0,0.0,Queens,Steinway,Boro Zone,Brooklyn,Greenpoint,Boro Zone
2,2023-01-06 02:03:59,2023-01-06 02:48:05,N,5.0,181,4,1.0,2.995,8.49,5.0,0.5,2.22,17.0,,0.0,35.96,1.0,2.0,2.75,Brooklyn,Williamsburg (North Side),Boro Zone,Bronx,Allerton/Pelham Gardens,Boro Zone
2,2023-01-20 05:23:35,2023-01-20 05:34:09,Y,5.0,142,142,4.0,0.752,3.1,2.0,0.5,0.0,0.0,,0.0,8.1,1.0,1.0,2.5,Queens,Steinway,Boro Zone,Queens,Steinway,Boro Zone
1,2023-01-28 20:22:06,2023-01-28 20:55:00,N,5.0,142,239,6.0,3.248,9.23,5.0,0.0,1.11,6.55,,0.0,24.64,1.0,2.0,2.75,Queens,Steinway,Boro Zone,Manhattan,Central Park,Yellow Zone
2,2023-01-31 08:05:58,2023-01-31 08:19:46,N,2.0,132,4,5.0,1.328,6.25,5.0,0.0,0.0,6.55,,0.3,20.85,2.0,2.0,2.75,Queens,LaGuardia Airport,Airports,Bronx,Allerton/Pelham Gardens,Boro Zone
2,2023-01-08 02:04:02,2023-01-08 02:16:35,Y,4.0,75,132,6.0,2.768,7.77,1.5,0.5,0.0,9.5,,0.0,19.27,1.0,2.0,0.0,Manhattan,Bloomingdale,Boro Zone,Queens,LaGuardia Airport,Airports
2,2023-01-01 00:46:15,2023-01-01 00:57:46,N,6.0,75,74,6.0,1.739,5.62,6.0,0.0,0.0,0.0,,0.0,14.12,2.0,1.0,2.5,Manhattan,Bloomingdale,Boro Zone,Manhattan,Morningside Heights,Boro Zone
2,2023-01-26 00:38:21,2023-01-26 01:19:28,N,4.0,132,74,5.0,0.864,3.53,5.5,0.0,0.0,17.0,,0.0,28.53,2.0,2.0,2.5,Queens,LaGuardia Airport,Airports,Manhattan,Morningside Heights,Boro Zone
2,2023-01-13 00:23:38,2023-01-13 00:33:06,Y,4.0,181,181,3.0,1.323,4.62,0.5,0.0,0.0,12.24,,0.0,17.36,1.0,2.0,0.0,Brooklyn,Williamsburg (North Side),Boro Zone,Brooklyn,Williamsburg (North Side),Boro Zone
2,2023-01-04 05:21:35,2023-01-04 05:59:11,N,6.0,142,132,0.0,0.14,4.06,1.25,0.0,2.86,9.5,,0.3,17.97,1.0,2.0,0.0,Queens,Steinway,Boro Zone,Queens,LaGuardia Airport,Airports
1,2023-01-22 08:41:40,2023-01-22 09:20:49,Y,6.0,239,263,9.0,0.102,2.73,5.0,0.0,0.0,0.0,,0.0,7.73,2.0,2.0,0.0,Manhattan,Central Park,Yellow Zone,Brooklyn,Greenpoint,Boro Zone
2,2023-01-11 11:59:39,2023-01-11 12:23:55,Y,4.0,239,75,2.0,2.763,7.97,1.25,0.0,0.0,0.0,,0.0,11.97,2.0,2.0,2.75,Manhattan,Central Park,Yellow Zone,Manhattan,Bloomingdale,Boro Zone
1,2023-01-06 17:54:00,2023-01-06 18:37:52,N,3.0,74,75,6.0,0.39,2.5,5.0,0.0,0.7,17.0,,0.3,25.5,1.0,1.0,0.0,Manhattan,Morningside Heights,Boro Zone,Manhattan,Bloomingdale,Boro Zone
2,2023-01-07 22:05:04,2023-01-07 22:21:45,N,4.0,7,4,4.0,2.238,7.57,5.5,0.0,0.0,12.24,,0.3,28.36,2.0,1.0,2.75,Queens,Steinway,Boro Zone,Bronx,Allerton/Pelham Gardens,Boro Zone
2,2023-01-03 17:51:08,2023-01-03 18:09:39,N,6.0,41,132,3.0,1.27,4.62,1.5,0.0,0.0,0.0,,0.3,8.92,2.0,2.0,2.5,Manhattan,Lincoln Square West,Yellow Zone,Queens,LaGuardia Airport,Airports
1,2023-01-15 20:57:56,2023-01-15 21:17:08,Y,6.0,4,75,3.0,3.721,9.86,1.5,0.5,0.0,5.76,,0.3,20.67,2.0,1.0,2.75,Bronx,Allerton/Pelham Gardens,Boro Zone,Manhattan,Bloomingdale,Boro Zone
2,2023-01-26 15:15:49,2023-01-26 15:36:48,N,1.0,75,74,6.0,5.267,14.46,6.0,0.5,1.62,0.0,,0.3,22.88,1.0,2.0,0.0,Manhattan,Bloomingdale,Boro Zone,Manhattan,Morningside Heights,Boro Zone
2,2023-01-10 05:33:03,2023-01-10 06:13:06,N,99.0,138,263,6.0,2.981,4.52,5.0,0.0,0.0,17.0,,0.3,26.82,2.0,2.0,0.0,Queens,JFK Airport,Airports,Brooklyn,Greenpoint,Boro Zone
2,2023-01-07 11:16:28,2023-01-07 11:35:16,N,99.0,263,1,1.0,2.672,5.96,5.5,0.0,2.54,0.0,,0.3,17.05,1.0,2.0,2.75,Brooklyn,Greenpoint,Boro Zone,Unknown,Unknown,Unknown
2,2023-01-22 11:29:57,2023-01-22 11:35:56,N,6.0,41,263,0.0,2.269,3.89,5.0,0.0,0.0,17.0,,0.0,28.64,2.0,1.0,2.75,Manhattan,Lincoln Square West,Yellow Zone,Brooklyn,Greenpoint,Boro Zone
1,2023-01-06 21:59:22,2023-01-06 22:38:59,N,3.0,7,181,1.0,3.755,9.68,0.5,0.0,1.8,0.0,,0.0,14.73,1.0,2.0,2.75,Queens,Steinway,Boro Zone,Brooklyn,Williamsburg (North Side),Boro Zone
2,2023-01-27 09:04:02,2023-01-27 09:39:17,Y,3.0,7,74,2.0,2.885,7.98,3.75,0.5,0.0,17.0,,0.3,29.53,1.0,2.0,0.0,Queens,Steinway,Boro Zone,Manhattan,Morningside Heights,Boro Zone
2,2023-01-25 04:50:13,2023-01-25 05:05:44,N,99.0,142,138,3.0,3.878,9.46,0.0,0.0,0.0,0.0,,0.0,9.46,2.0,1.0,0.0,Queens,Steinway,Boro Zone,Queens,JFK Airport,Airports
1,2023-01-29 03:34:35,2023-01-29 04:07:03,Y,4.0,1,239,6.0,4.351,10.41,3.5,0.5,0.0,0.0,,0.0,14.41,2.0,1.0,0.0,Unknown,Unknown,Unknown,Manhattan,Central Park,Yellow Zone
1,2023-01-22 13:54:05,2023-01-22 14:17:02,N,99.0,142,142,9.0,3.071,12.44,5.5,0.5,2.8,5.76,,0.0,27.0,1.0,1.0,0.0,Queens,Steinway,Boro Zone,Queens,Steinway,Boro Zone
2,2023-01-22 10:08:44,2023-01-22 10:52:33,N,2.0,74,263,6.0,1.935,5.57,5.5,0.0,0.62,0.0,,0.0,14.19,1.0,2.0,2.5,Manhattan,Morningside Heights,Boro Zone,Brooklyn,Greenpoint,Boro Zone
1,2023-01-15 05:53:16,2023-01-15 06:11:39,Y,3.0,41,181,4.0,0.29,2.5,1.25,0.5,0.0,0.0,,0.0,6.75,2.0,1.0,2.5,Manhattan,Lincoln Square West,Yellow Zone,Brooklyn,Williamsburg (North Side),Boro Zone
1,2023-01-12 12:06:18,2023-01-12 12:20:56,N,6.0,239,239,6.0,0.998,5.79,3.75,0.0,0.0,9.5,,0.3,22.09,2.0,2.0,2.75,Manhattan,Central Park,Yellow Zone,Manhattan,Central Park,Yellow Zone
